blueWins,blueFirstBlood,exblueWardsPlaced,exblueWardsDestroyed,exblueKills,exblueDeaths,exblueAssists,exblueDragons,exblueHeralds,exblueTowersDestroyed,exblueTotalGold,exblueAvgLevel,exblueTotalExperience,exblueTotalMinionsKilled,exblueTotalJungleMinionsKilled,exblueCSPerMin,exblueGoldPerMin
0,0,0,0,-3,3,-1,-1,0,0,-1782,-0.20000000000000018,-754,-10,-12,-1.0,-178.20000000000005
0,1,-4,-2,-2,2,-5,1,1,0,-1711,-0.20000000000000018,-303,-36,8,-3.6000000000000014,-171.0999999999999
1,0,-1,1,-1,1,-3,0,0,0,322,0.0,1046,18,6,1.8000000000000007,32.19999999999982
0,1,0,-3,-3,3,1,-1,0,0,-2277,-0.5999999999999996,-2919,-58,-19,-5.800000000000001,-227.69999999999982
1,0,21,1,0,0,1,-1,0,0,310,0.0,536,0,6,0.0,31.0
0,0,0,1,-2,2,-3,-1,-1,0,-404,-0.20000000000000018,-1058,22,-7,2.1999999999999993,-40.40000000000009
0,0,0,-3,-1,1,-3,-1,0,0,-706,0.0,-1460,9,0,0.8999999999999986,-70.60000000000014
0,1,0,2,-1,1,-2,1,1,0,651,0.0,748,22,15,2.1999999999999993,65.09999999999991
1,1,0,1,3,-3,10,0,0,0,784,-0.6000000000000005,-2929,-12,-51,-1.1999999999999993,78.40000000000009
0,1,5,0,-2,2,3,1,-1,0,-1966,-0.20000000000000018,-1549,-20,-4,-2.0,-196.60000000000014
1,0,23,-1,-4,4,-6,-1,1,0,-2651,0.0,-1289,-29,5,-2.8999999999999986,-265.0999999999999
0,0,-67,1,-4,4,-3,-1,0,0,-1731,-0.6000000000000005,-1553,-9,-3,-0.9000000000000021,-173.10000000000014
0,1,2,-2,2,-2,2,0,0,0,1255,0.20000000000000018,277,-27,11,-2.6999999999999993,125.5
1,0,71,0,-1,1,3,-1,0,0,569,0.0,304,22,0,2.1999999999999993,56.899999999999864
0,1,4,0,4,-4,4,0,0,0,2326,0.20000000000000018,987,34,-1,3.3999999999999986,232.60000000000014
0,1,-6,-2,1,-1,0,-1,1,0,1369,0.20000000000000018,1440,24,30,2.3999999999999986,136.9000000000001
1,0,-44,5,0,0,-3,1,-1,0,-261,0.20000000000000018,443,0,5,0.0,-26.100000000000136
0,0,19,-11,-3,3,-4,-1,-1,0,11,0.0,-139,31,12,3.1000000000000014,1.1000000000001364
1,0,5,2,4,-4,8,1,0,0,1120,0.20000000000000018,10,-11,-16,-1.1000000000000014,112.0
0,0,0,-1,-5,5,-9,-1,0,0,-1887,-0.40000000000000036,-587,7,5,0.6999999999999993,-188.70000000000005
0,0,-5,-2,-2,2,-5,0,0,0,-155,-0.20000000000000018,-51,19,-4,1.8999999999999986,-15.5
1,1,-2,0,5,-5,6,0,0,0,1931,0.20000000000000018,1567,7,-5,0.7000000000000028,193.0999999999999
1,1,80,1,2,-2,10,1,0,0,1896,0.0,-423,-9,13,-0.8999999999999986,189.60000000000014
0,1,2,1,1,-1,-1,-1,0,0,501,0.20000000000000018,642,23,3,2.299999999999997,50.100000000000136
0,0,2,-5,-3,3,-2,0,1,0,-1271,-0.20000000000000018,101,-41,26,-4.100000000000001,-127.09999999999991
1,0,-2,-1,-4,4,-3,-1,0,0,-2811,-0.6000000000000005,-2298,-7,-16,-0.6999999999999993,-281.0999999999999
0,1,-3,2,0,0,0,1,0,0,-1070,0.0,-893,-37,-22,-3.6999999999999993,-107.0
1,0,30,-3,1,-1,6,0,-1,0,-559,-0.20000000000000018,-794,-30,-9,-3.0,-55.899999999999864
1,1,11,-2,5,-5,1,-1,0,1,3202,0.8000000000000007,2467,46,-8,4.600000000000001,320.1999999999998
0,1,1,0,-1,1,-5,0,-1,0,731,0.0,44,25,11,2.5,73.10000000000014
0,0,90,-2,-3,3,-4,1,0,0,-2497,-0.20000000000000018,-1239,-12,-8,-1.2000000000000028,-249.69999999999982
0,1,-3,0,-5,5,2,0,0,-1,-4853,-0.5999999999999996,-3538,-39,-27,-3.8999999999999986,-485.29999999999995
0,1,15,4,-1,1,-4,-1,1,0,-164,0.6000000000000005,1358,-6,9,-0.6000000000000014,-16.40000000000009
0,1,3,-5,-6,6,-4,-1,0,-1,-3954,-0.6000000000000005,-1940,-49,-14,-4.899999999999999,-395.4000000000001
0,0,6,0,0,0,-5,1,0,0,176,0.40000000000000036,943,29,5,2.8999999999999986,17.59999999999991
0,0,-40,-2,-5,5,-4,1,-1,0,-2720,-0.6000000000000005,-2419,-15,-9,-1.5,-272.0
0,0,-28,-1,1,-1,1,-1,-1,0,226,0.20000000000000018,557,-14,4,-1.3999999999999986,22.600000000000136
0,1,-1,0,-1,1,-7,1,-1,-2,-2215,0.20000000000000018,-138,25,-14,2.5,-221.5
0,1,-2,2,3,-3,6,1,0,0,1071,0.0,-35,-18,-19,-1.7999999999999972,107.09999999999991
0,0,3,-2,-8,8,-11,-1,0,0,-4534,-0.6000000000000005,-2709,-38,5,-3.8000000000000007,-453.4000000000001
1,0,-11,3,3,-3,6,0,0,0,287,0.20000000000000018,289,-10,-3,-1.0,28.700000000000045
1,1,2,-1,7,-7,7,1,1,0,4064,0.6000000000000005,2564,35,12,3.5,406.39999999999986
1,1,24,1,7,-7,4,1,1,1,5475,0.5999999999999996,3713,31,8,3.1000000000000014,547.5
0,0,0,2,3,-3,4,0,0,0,2070,0.20000000000000018,1331,12,0,1.2000000000000028,207.0
0,0,30,0,-7,7,-9,0,0,0,-5293,-0.8000000000000007,-3777,-73,-15,-7.300000000000001,-529.3
0,0,-2,-3,-6,6,-6,-1,0,0,-4231,-1.0,-3158,-45,-17,-4.5,-423.0999999999999
1,1,-3,-1,1,-1,-1,0,0,0,1563,0.20000000000000018,901,26,4,2.599999999999998,156.29999999999995
1,0,2,0,-3,3,-8,-1,0,0,-978,0.20000000000000018,-535,9,3,0.8999999999999986,-97.79999999999995
0,0,3,-4,-1,1,-3,0,0,0,-1625,0.0,-442,-38,18,-3.799999999999997,-162.5
0,0,-6,3,0,0,-2,-1,0,0,-255,-0.20000000000000018,1128,0,4,0.0,-25.5
0,1,-4,4,0,0,2,1,0,0,-578,-0.40000000000000036,-1149,-21,-12,-2.1000000000000014,-57.80000000000018
0,1,-1,-2,-11,11,-11,1,0,0,-5683,-1.2000000000000002,-5256,-69,3,-6.899999999999999,-568.3
0,1,-8,-2,-4,4,-9,0,0,0,-1492,-0.39999999999999947,-1219,-23,19,-2.3000000000000007,-149.20000000000005
0,0,1,-2,-5,5,-7,0,0,0,-3056,-0.40000000000000036,-2462,-43,10,-4.300000000000001,-305.5999999999999
0,0,-3,0,-3,3,-3,-1,-1,0,-1857,-0.20000000000000018,-699,-48,17,-4.800000000000001,-185.70000000000005
1,0,0,1,-2,2,-4,1,-1,-1,-2042,-0.20000000000000018,-436,-12,48,-1.1999999999999993,-204.20000000000005
1,1,5,1,5,-5,6,1,0,0,2647,0.40000000000000036,1140,17,-17,1.6999999999999993,264.70000000000005
0,0,6,1,-4,4,-2,0,0,-1,-5011,-0.6000000000000005,-2444,-43,4,-4.299999999999997,-501.0999999999999
1,1,-13,-3,7,-7,5,0,1,2,4343,0.40000000000000036,2636,33,-36,3.3000000000000007,434.29999999999995
0,0,-20,-3,-3,3,-5,-1,-1,0,-192,-0.20000000000000018,-287,35,5,3.5,-19.200000000000045
1,0,4,-2,4,-4,6,1,0,0,3066,0.5999999999999996,2798,32,21,3.1999999999999993,306.60000000000014
1,1,9,1,10,-10,12,-1,-1,0,4694,0.6000000000000005,2781,39,-9,3.8999999999999986,469.4000000000001
0,0,-1,0,-3,3,-4,-1,-1,-1,-3968,-0.40000000000000036,-2461,-43,-28,-4.300000000000001,-396.79999999999995
1,1,1,5,2,-2,1,1,0,0,786,0.6000000000000005,1888,3,15,0.3000000000000007,78.59999999999991
1,1,-1,3,5,-5,8,-1,0,0,2444,0.6000000000000005,561,-23,4,-2.3000000000000007,244.39999999999986
1,1,-2,0,-1,1,0,0,0,0,691,0.20000000000000018,696,26,20,2.6000000000000014,69.09999999999991
1,0,-123,-2,-5,5,-8,1,0,0,-2820,-0.40000000000000036,-1143,-20,0,-2.0,-282.0
1,0,-2,0,-1,1,-1,1,0,0,246,0.0,217,13,25,1.3000000000000007,24.59999999999991
1,0,-1,-3,-1,1,-1,0,0,0,-864,-0.20000000000000018,-865,-15,-9,-1.5,-86.39999999999986
1,0,0,0,-1,1,-2,1,0,0,-858,0.0,847,-13,13,-1.2999999999999972,-85.79999999999995
0,0,-20,1,-3,3,0,0,0,0,-1775,-0.20000000000000018,-722,2,-21,0.1999999999999993,-177.5
0,1,-2,-1,3,-3,6,1,0,0,1455,0.20000000000000018,602,-17,5,-1.6999999999999993,145.5
1,0,-5,3,-3,3,-6,-1,0,0,-1878,0.0,-178,-20,-4,-2.0,-187.79999999999995
1,0,-22,3,1,-1,1,1,-1,1,2755,0.0,1492,36,4,3.6000000000000014,275.5
1,1,17,2,6,-6,5,1,0,0,3003,0.8000000000000007,3063,25,-4,2.5,300.29999999999995
1,1,4,-2,4,-4,7,1,0,0,1894,0.20000000000000018,99,20,-9,2.0,189.4000000000001
0,1,28,5,1,-1,2,1,-1,-1,-522,0.20000000000000018,269,20,0,2.0,-52.200000000000045
1,0,1,0,3,-3,5,1,0,0,1992,0.40000000000000036,2096,4,23,0.3999999999999986,199.20000000000005
1,0,-1,-1,0,0,0,-1,-1,0,-1256,-0.20000000000000018,-559,-13,-21,-1.3000000000000007,-125.59999999999991
0,0,23,2,-2,2,1,0,0,0,-1127,-0.20000000000000018,-2006,-6,-11,-0.6000000000000014,-112.70000000000005
0,1,17,2,-3,3,3,1,1,0,-1186,-0.40000000000000036,-1760,-21,-6,-2.1000000000000014,-118.59999999999991
0,1,-23,0,3,-3,4,1,1,-1,-1328,-0.40000000000000036,-1142,-37,0,-3.6999999999999993,-132.80000000000018
0,1,-1,1,-1,1,2,-1,0,0,-1818,-0.40000000000000036,-2061,-53,-27,-5.300000000000001,-181.80000000000018
0,1,4,-1,-1,1,-4,0,0,0,-1228,0.0,11,26,-15,2.599999999999998,-122.79999999999995
0,1,-1,3,-5,5,-5,1,0,0,-2638,-0.20000000000000018,-1671,-33,7,-3.299999999999997,-263.79999999999995
1,0,2,-1,1,-1,2,-1,-1,0,41,0.20000000000000018,178,-25,-4,-2.5,4.100000000000136
1,1,1,-1,4,-4,5,1,0,0,1446,0.20000000000000018,-143,12,-12,1.1999999999999993,144.5999999999999
0,0,0,0,-5,5,-6,-1,0,0,-2782,0.0,-1742,-6,-13,-0.6000000000000014,-278.20000000000005
0,0,40,-1,-2,2,-4,-1,0,0,-310,-0.6000000000000005,-392,26,-23,2.6000000000000014,-31.0
0,1,2,0,-1,1,-4,-1,0,0,699,0.0,-254,19,-2,1.8999999999999986,69.89999999999986
0,0,19,-1,-5,5,-3,1,-1,0,-2785,-0.20000000000000018,-453,4,13,0.3999999999999986,-278.5
0,0,15,1,-3,3,-2,0,0,0,-1681,-0.20000000000000018,41,-22,7,-2.200000000000003,-168.0999999999999
0,1,35,2,2,-2,5,0,-1,0,-189,0.0,-211,-47,8,-4.699999999999999,-18.90000000000009
1,0,0,1,2,-2,3,1,0,0,791,0.6000000000000005,1138,6,17,0.6000000000000014,79.09999999999991
0,0,-1,-1,-1,1,-7,1,0,-1,-1248,0.39999999999999947,503,29,-1,2.8999999999999986,-124.79999999999995
0,1,-3,4,9,-9,12,1,-1,0,4188,0.8000000000000007,2399,27,-12,2.6999999999999993,418.79999999999995
1,0,1,0,6,-6,0,-1,0,0,3301,1.0,3347,36,15,3.599999999999998,330.0999999999999
0,1,-3,1,-4,4,-3,-1,0,0,-2944,-0.7999999999999998,-2835,-6,1,-0.6000000000000014,-294.4000000000001
0,0,0,3,5,-5,7,1,0,0,2800,0.8000000000000007,2474,42,-18,4.199999999999999,280.0
0,0,-20,0,2,-2,2,1,-1,0,1178,0.20000000000000018,2223,49,4,4.900000000000002,117.79999999999995
0,0,0,-2,-3,3,-7,-1,-1,0,-900,0.40000000000000036,267,36,0,3.6000000000000014,-90.0
0,0,-1,1,-6,6,-9,-1,-1,0,-4204,-0.6000000000000005,-2138,-58,15,-5.800000000000001,-420.4000000000001
1,1,141,1,3,-3,5,1,0,0,2196,0.40000000000000036,1245,17,11,1.6999999999999993,219.60000000000014
1,0,-16,5,4,-4,11,0,1,0,1711,0.20000000000000018,264,12,-12,1.2000000000000028,171.10000000000014
1,0,-26,-1,-4,4,-3,-1,0,0,-2560,-0.40000000000000036,-1275,-3,-35,-0.3000000000000007,-256.0
0,0,3,2,0,0,0,1,0,0,-1768,-0.6000000000000005,-2230,-20,0,-2.0,-176.79999999999995
1,0,-30,2,4,-4,7,0,0,0,1436,0.6000000000000005,1824,-16,-7,-1.6000000000000014,143.60000000000014
0,1,-3,1,1,-1,6,-1,0,0,342,0.0,-646,-9,-20,-0.8999999999999986,34.200000000000045
0,0,6,-1,-1,1,0,1,0,0,170,0.1999999999999993,1174,26,8,2.6000000000000014,17.0
0,0,-2,-2,-8,8,-10,-1,-1,0,-5373,-0.6000000000000005,-4474,-55,1,-5.5,-537.3
0,0,-18,-1,0,0,0,-1,0,0,360,0.0,1102,49,-11,4.900000000000002,36.0
0,1,-1,1,-1,1,4,-1,0,0,-448,-0.6000000000000005,-1140,-7,-5,-0.6999999999999993,-44.799999999999955
1,0,-1,-1,-9,9,-9,0,0,0,-2089,-0.20000000000000018,-835,6,8,0.5999999999999979,-208.9000000000001
0,0,1,2,-7,7,-7,-1,0,0,-3709,-0.20000000000000018,-1017,-29,2,-2.900000000000002,-370.9000000000001
1,1,-22,3,6,-6,0,0,0,0,2961,0.6000000000000005,2627,19,19,1.9000000000000021,296.0999999999999
0,0,-3,0,-1,1,-2,-1,0,0,-2825,-0.5999999999999996,-3105,-65,-23,-6.5,-282.5
0,1,0,2,5,-5,13,1,0,0,2841,0.40000000000000036,1484,-17,9,-1.6999999999999993,284.0999999999999
0,0,25,-14,-5,5,-6,-1,0,0,-3253,-0.7999999999999998,-3049,-44,-22,-4.399999999999999,-325.3000000000002
1,0,12,-8,4,-4,5,0,0,0,2746,0.20000000000000018,999,13,8,1.2999999999999972,274.5999999999999
0,0,37,-4,-5,5,-3,-1,0,0,-2502,-0.40000000000000036,-1811,-33,-11,-3.3000000000000007,-250.20000000000005
0,0,0,-1,-2,2,-4,0,0,0,-1270,0.20000000000000018,1023,-14,17,-1.3999999999999986,-127.0
0,0,-1,0,0,0,-2,-1,-1,0,-1495,-0.20000000000000018,-801,-22,-29,-2.200000000000003,-149.5
0,1,-3,0,-7,7,-16,-1,0,0,-2432,-0.5999999999999996,-1788,13,-8,1.3000000000000007,-243.20000000000005
1,1,4,1,6,-6,5,-1,0,0,3884,0.40000000000000036,2224,52,-17,5.199999999999999,388.4000000000001
0,0,-2,0,-4,4,-13,-1,0,0,-2133,-0.20000000000000018,-256,9,-12,0.8999999999999986,-213.29999999999995
1,1,-11,1,8,-8,12,1,0,0,4973,0.7999999999999998,3174,26,27,2.6000000000000014,497.3000000000002
1,1,-13,-1,1,-1,-1,-1,0,0,338,-0.20000000000000018,-272,-14,-1,-1.3999999999999986,33.799999999999955
0,0,-5,-3,-5,5,-5,-1,0,0,-3099,-0.40000000000000036,-1695,5,-24,0.5,-309.89999999999986
0,0,39,1,-2,2,-4,1,0,0,-1655,0.20000000000000018,-881,-21,1,-2.099999999999998,-165.5
1,1,6,5,1,-1,3,0,1,0,2788,0.20000000000000018,558,47,-1,4.699999999999999,278.79999999999995
1,0,1,1,1,-1,-3,1,1,0,508,0.20000000000000018,1164,22,3,2.1999999999999993,50.799999999999955
0,0,-42,3,-4,4,-2,-1,0,0,-2955,-0.6000000000000005,-3054,-22,-14,-2.1999999999999993,-295.5
1,0,-35,0,-7,7,-11,-1,0,0,-2082,-0.20000000000000018,-527,17,-6,1.7000000000000028,-208.20000000000005
0,1,0,0,4,-4,9,-1,1,0,3117,0.20000000000000018,1580,43,7,4.299999999999997,311.70000000000005
1,1,1,1,5,-5,4,1,0,0,2153,0.0,799,4,-11,0.40000000000000213,215.29999999999995
1,1,42,1,-1,1,-2,0,0,0,-625,-0.20000000000000018,-945,-6,1,-0.6000000000000014,-62.5
0,0,2,2,-4,4,-2,0,1,0,-1657,-0.20000000000000018,-1200,-20,4,-2.0,-165.70000000000005
0,0,-1,-3,-1,1,2,0,0,0,-893,-0.39999999999999947,-670,-6,-18,-0.5999999999999979,-89.29999999999995
1,1,1,-2,3,-3,4,-1,0,0,1618,0.20000000000000018,934,24,-14,2.3999999999999986,161.79999999999995
1,0,-5,5,4,-4,-1,1,0,0,958,0.40000000000000036,2603,17,-5,1.7000000000000028,95.79999999999995
0,0,-43,-6,-4,4,-9,1,0,0,-2459,-0.6000000000000005,-2110,-11,-16,-1.1000000000000014,-245.9000000000001
0,0,-19,0,-3,3,-4,-1,0,0,-816,0.20000000000000018,172,7,15,0.7000000000000028,-81.59999999999991
1,1,-30,1,2,-2,3,0,0,0,3560,0.40000000000000036,2311,72,4,7.199999999999999,356.0
1,0,-2,1,5,-5,7,0,0,0,2763,0.40000000000000036,2232,-10,14,-1.0,276.29999999999995
0,1,-4,0,-6,6,-10,-1,-1,0,-4659,-0.8000000000000007,-3884,-67,-12,-6.699999999999999,-465.89999999999986
1,1,-1,4,-2,2,-3,1,0,0,98,0.39999999999999947,976,-3,6,-0.3000000000000007,9.799999999999955
1,1,1,2,2,-2,-2,0,0,0,1922,0.5999999999999996,1355,15,36,1.5,192.19999999999982
1,1,7,1,7,-7,9,1,-1,1,4783,0.5999999999999996,2851,42,-16,4.199999999999999,478.29999999999995
1,1,9,-2,7,-7,7,-1,1,0,2393,0.0,675,7,-24,0.6999999999999993,239.29999999999995
1,1,-93,0,1,-1,1,-1,1,0,1334,0.20000000000000018,-236,14,-16,1.3999999999999986,133.4000000000001
1,1,9,0,5,-5,9,1,0,0,3193,0.40000000000000036,1212,27,-1,2.6999999999999993,319.3000000000002
1,1,1,1,1,-1,0,-1,0,0,-992,0.0,-490,-36,9,-3.6000000000000014,-99.20000000000005
0,0,14,2,3,-3,3,-1,0,0,715,0.20000000000000018,545,-30,-9,-3.0,71.5
1,1,4,-2,2,-2,1,0,0,0,1136,0.6000000000000005,2782,15,24,1.5,113.60000000000014
0,0,2,-2,-3,3,0,0,0,0,-3133,-1.0,-3803,-24,-24,-2.400000000000002,-313.29999999999995
0,0,0,0,-2,2,-2,1,-1,0,-1443,-0.39999999999999947,-36,3,0,0.3000000000000007,-144.29999999999995
0,0,-2,-3,-8,8,-5,-1,0,0,-5634,-0.7999999999999998,-3787,-55,-6,-5.5,-563.4000000000001
0,1,-8,3,2,-2,1,-1,0,0,1232,0.20000000000000018,114,9,-1,0.8999999999999986,123.20000000000005
0,1,-13,-3,-3,3,-7,-1,0,0,-1163,-0.40000000000000036,-1130,16,-21,1.5999999999999979,-116.29999999999995
1,1,-2,0,-2,2,1,0,0,0,-791,-0.40000000000000036,-961,-47,-10,-4.699999999999999,-79.09999999999991
0,0,-5,3,-2,2,2,1,0,0,-771,0.20000000000000018,483,-55,26,-5.5,-77.09999999999991
0,0,11,-4,2,-2,2,-1,0,0,-773,0.0,-734,-15,-6,-1.5,-77.29999999999995
0,0,4,-4,-1,1,1,1,1,0,-1143,-0.20000000000000018,-1447,-15,-12,-1.5,-114.29999999999995
1,0,-7,3,-1,1,0,0,0,0,1103,0.20000000000000018,1356,49,-1,4.899999999999999,110.29999999999995
1,1,0,1,1,-1,2,-1,-1,0,1482,0.0,41,31,-8,3.1000000000000014,148.20000000000005
0,0,0,-1,1,-1,1,-1,0,0,591,0.20000000000000018,192,-10,13,-1.0,59.100000000000136
0,0,24,2,-10,10,-7,-1,-1,0,-3558,-0.6000000000000005,-2346,-1,2,-0.09999999999999787,-355.79999999999995
0,0,-89,0,2,-2,-1,-1,1,0,225,0.40000000000000036,1404,-27,-8,-2.6999999999999993,22.5
1,0,-87,0,6,-6,4,0,1,0,3613,1.0,3509,45,3,4.5,361.29999999999995
0,1,1,1,3,-3,7,1,0,0,1545,-0.20000000000000018,1417,3,6,0.29999999999999716,154.5
0,1,-1,-2,0,0,3,-1,0,0,-411,-0.20000000000000018,-2213,-5,-16,-0.5,-41.100000000000136
1,0,2,0,3,-3,5,1,0,0,2177,0.6000000000000005,1584,33,-7,3.3000000000000007,217.70000000000005
0,0,-4,-7,-11,11,-14,0,0,-2,-10830,-2.6000000000000005,-9333,-101,-72,-10.100000000000001,-1083.0
1,1,-1,1,4,-4,5,1,0,0,2312,0.0,1079,69,3,6.899999999999999,231.19999999999982
0,0,-22,8,-1,1,-1,1,0,0,-2309,-1.0,-2673,-29,-15,-2.8999999999999986,-230.89999999999986
0,1,3,-2,-2,2,2,0,0,0,-1696,-0.6000000000000005,-2535,9,-16,0.8999999999999986,-169.60000000000014
1,1,0,-1,0,0,3,0,1,0,-246,0.0,-870,-15,-40,-1.5,-24.59999999999991
0,1,3,-1,2,-2,-1,-1,1,0,543,-0.40000000000000036,-624,24,-27,2.400000000000002,54.299999999999955
1,1,-25,-2,1,-1,3,-1,0,0,58,0.20000000000000018,203,-21,-1,-2.1000000000000014,5.7999999999999545
1,1,32,17,6,-6,4,1,0,0,2185,0.40000000000000036,1440,18,8,1.7999999999999972,218.5
1,1,9,-1,2,-2,7,1,0,0,124,-0.6000000000000005,-2259,-17,-18,-1.6999999999999993,12.399999999999864
0,0,-21,-2,-7,7,-7,1,0,-1,-4657,-1.1999999999999993,-4000,-31,-9,-3.099999999999998,-465.70000000000005
0,0,2,-2,0,0,1,-1,1,0,511,0.0,-29,33,-30,3.3000000000000007,51.100000000000136
1,0,-3,1,7,-7,12,-1,0,0,4171,0.7999999999999998,3497,46,-20,4.600000000000001,417.0999999999999
0,0,-25,0,-7,7,-9,-1,0,0,-3368,-0.8000000000000007,-2587,-26,14,-2.6000000000000014,-336.79999999999995
1,0,24,-1,-5,5,-11,-1,0,-1,-2368,-0.20000000000000018,618,-5,-8,-0.5,-236.79999999999995
1,1,-30,5,1,-1,0,1,0,0,-144,0.0,-157,-25,-5,-2.5,-14.400000000000091
0,0,9,-1,-2,2,-4,1,0,0,-2128,-0.20000000000000018,264,-37,20,-3.6999999999999993,-212.79999999999995
0,1,-25,0,-6,6,-10,1,-1,0,-2613,-0.40000000000000036,-1974,12,0,1.1999999999999993,-261.29999999999995
0,0,-3,1,-3,3,0,-1,0,0,-1325,-0.40000000000000036,-959,-13,-20,-1.2999999999999972,-132.5
1,1,2,1,2,-2,-3,1,0,0,-209,-0.20000000000000018,-353,-27,-10,-2.6999999999999993,-20.90000000000009
0,0,-9,2,-8,8,-8,0,0,0,-4232,-0.6000000000000005,-2456,-4,1,-0.3999999999999986,-423.20000000000005
1,0,2,-3,-2,2,1,1,0,0,-716,0.20000000000000018,637,16,11,1.5999999999999979,-71.60000000000014
0,0,-1,-1,2,-2,3,-1,0,0,1621,0.20000000000000018,128,25,-1,2.5,162.10000000000014
0,0,5,-1,-2,2,1,-1,-1,-1,-2541,-0.5999999999999996,-1921,-16,-19,-1.5999999999999979,-254.0999999999999
0,0,-3,0,-4,4,-3,-1,-1,0,-2072,-0.40000000000000036,-1355,-4,-16,-0.40000000000000213,-207.20000000000005
0,0,-39,3,0,0,1,-1,-1,0,239,-0.40000000000000036,-305,10,5,1.0,23.899999999999864
0,0,0,1,-4,4,-4,-1,0,0,-3378,-0.40000000000000036,-2082,-55,-1,-5.5,-337.8000000000002
0,1,-3,1,-2,2,-4,-1,0,0,-1589,0.0,-575,7,-1,0.6999999999999993,-158.89999999999986
0,0,-1,-2,-8,8,-7,-1,1,0,-4474,-1.3999999999999995,-5216,-52,-16,-5.200000000000003,-447.4000000000001
1,0,1,0,-1,1,-1,0,0,0,90,0.0,-540,8,-11,0.8000000000000007,9.0
1,1,0,2,2,-2,3,1,0,0,1051,0.0,12,-26,15,-2.599999999999998,105.09999999999991
1,1,-108,2,8,-8,10,1,0,0,2022,0.20000000000000018,970,-16,-10,-1.5999999999999979,202.20000000000005
0,1,64,1,2,-2,-1,0,0,0,2278,0.5999999999999996,2211,49,4,4.900000000000002,227.80000000000018
1,1,5,1,6,-6,5,1,0,0,2402,0.5999999999999996,2440,19,-2,1.8999999999999986,240.20000000000005
1,0,7,-2,-1,1,-4,-1,-1,0,-1716,-0.5999999999999996,-1094,-24,-22,-2.400000000000002,-171.5999999999999
0,0,-33,16,0,0,1,1,0,0,-973,-0.20000000000000018,-1732,-16,-24,-1.6000000000000014,-97.29999999999995
1,0,3,1,6,-6,6,-1,0,0,3044,0.0,1261,0,-7,0.0,304.39999999999986
0,0,4,-2,-7,7,-4,-1,-1,-1,-4265,-0.40000000000000036,-3190,-31,-8,-3.099999999999998,-426.5
1,0,-2,0,1,-1,5,0,0,0,1794,0.7999999999999998,2548,48,5,4.800000000000001,179.4000000000001
0,0,-72,-2,-5,5,-3,-1,0,0,-2247,-0.39999999999999947,-1501,-3,-21,-0.3000000000000007,-224.70000000000005
1,0,-12,-4,0,0,-7,0,0,0,-1019,0.0,699,-7,23,-0.6999999999999993,-101.90000000000009
0,0,23,0,-6,6,-9,0,0,0,-3960,-0.6000000000000005,-2533,-31,-3,-3.1000000000000014,-396.0
1,1,1,1,5,-5,4,1,0,0,4235,0.5999999999999996,3554,67,-4,6.700000000000003,423.5
1,0,0,1,0,0,-4,1,0,0,-108,0.40000000000000036,1254,32,-9,3.1999999999999993,-10.800000000000182
0,0,-4,1,-3,3,-7,-1,1,0,-1309,0.20000000000000018,351,-3,-1,-0.3000000000000007,-130.89999999999986
0,1,-1,1,6,-6,8,0,0,1,2999,0.6000000000000005,2184,15,-4,1.5,299.9000000000001
1,0,-2,0,3,-3,1,1,0,0,402,0.6000000000000005,1641,-10,0,-1.0,40.200000000000045
0,0,25,-2,1,-1,2,-1,0,0,421,-0.20000000000000018,-755,-6,-9,-0.6000000000000014,42.09999999999991
0,0,-7,1,-1,1,6,1,0,0,-1071,-0.1999999999999993,-1810,-53,6,-5.300000000000001,-107.10000000000014
0,0,-2,-4,-11,11,-16,-1,1,0,-5840,-0.7999999999999998,-2412,-56,22,-5.599999999999998,-584.0
0,0,-9,-2,-1,1,-4,-1,0,0,-1885,-0.20000000000000018,-366,-45,-8,-4.5,-188.5
1,1,1,-2,3,-3,6,1,1,0,52,-0.20000000000000018,221,-19,6,-1.9000000000000021,5.2000000000000455
1,1,-7,-2,-1,1,-2,1,0,0,-377,-0.20000000000000018,-1234,2,-12,0.20000000000000284,-37.700000000000045
0,0,-1,1,1,-1,3,0,1,0,-361,-0.20000000000000018,-1022,-11,-5,-1.1000000000000014,-36.100000000000136
1,1,4,-3,6,-6,3,1,1,0,4526,0.5999999999999996,2759,59,40,5.900000000000002,452.5999999999999
1,1,9,-1,0,0,-1,-1,1,1,1139,-0.20000000000000018,-885,1,-2,0.09999999999999787,113.90000000000009
1,1,3,-2,4,-4,6,0,0,0,2565,0.39999999999999947,1235,-25,19,-2.5,256.5
1,0,-117,8,5,-5,7,1,0,0,376,0.20000000000000018,-470,-24,-20,-2.3999999999999986,37.59999999999991
0,1,2,0,-4,4,-14,0,0,0,-322,-0.40000000000000036,-716,31,20,3.1000000000000014,-32.19999999999982
1,0,0,0,0,0,1,1,0,0,1400,0.0,488,-7,33,-0.6999999999999993,140.0
0,1,0,2,4,-4,5,1,0,0,34,-0.20000000000000018,145,-6,-20,-0.6000000000000014,3.3999999999998636
1,1,0,-2,-1,1,2,-1,-1,0,-885,-0.6000000000000005,-1554,-27,-17,-2.6999999999999993,-88.5
0,0,-1,-1,-4,4,-4,0,0,0,-3209,-0.7999999999999998,-2726,-45,5,-4.5,-320.89999999999986
