blueWins,blueFirstBlood,blueActiveWards,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin,redActiveWards,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin
1,0,12,6,8,1,0,0,7.2,18350,226,58,22.6,1708.1,16,4,3,0,0,0,6.8,17426,218,44,21.8,1502
0,0,11,4,4,0,0,0,7,17978,233,40,23.3,1621.6,84,7,8,0,1,0,7,18410,213,53,21.3,1708.8
1,0,15,9,16,0,0,0,6.8,16698,186,33,18.6,1717.4,17,11,15,1,0,0,7.2,18800,221,81,22.1,1885.6
0,1,14,8,7,0,0,0,6.8,17805,227,28,22.7,1716.1,8,8,10,1,0,0,7,19051,202,72,20.2,1742.3
1,0,55,12,13,0,0,0,7,18951,198,48,19.8,1811.9,9,4,1,1,0,0,6.4,16024,179,51,17.9,1401.1
0,1,16,5,4,0,0,0,6.6,16368,187,52,18.7,1533.2,16,11,8,1,0,0,7.2,18694,202,52,20.2,1773
0,0,12,5,10,0,0,0,7.2,18530,218,56,21.8,1638.6,9,4,3,0,1,0,7,18221,230,49,23,1655.3
1,1,35,9,8,1,1,0,7.4,20081,260,62,26,1859.1,31,4,5,0,0,0,6.8,17996,208,70,20.8,1548.6
0,1,34,6,8,0,1,0,6.8,17626,178,52,17.8,1613.8,16,8,7,1,0,0,7.2,18991,215,60,21.5,1734.6
1,1,13,7,3,1,0,1,7.4,19321,255,66,25.5,1866.2,16,2,2,0,0,0,6.6,16659,209,64,20.9,1457.4
1,0,15,7,9,0,0,0,7,18576,207,45,20.7,1645.4,12,2,1,0,0,0,6.8,17449,195,72,19.5,1441.2
0,0,11,8,9,1,0,0,6.2,15229,168,34,16.8,1579.7,14,15,14,0,0,0,7.4,20434,219,50,21.9,2059.8
1,1,17,6,7,1,0,0,6.8,17147,220,45,22,1602.8,11,5,3,0,0,0,7.2,18459,211,56,21.1,1583.6
1,1,17,6,8,1,0,0,6.2,14696,178,46,17.8,1514.2,17,4,2,0,0,0,7,18102,246,48,24.6,1570.8
1,1,8,7,8,1,1,0,6.6,16993,205,38,20.5,1684.9,16,4,7,0,0,0,6.6,16591,207,42,20.7,1519.8
0,0,15,15,13,0,1,0,7.2,19018,209,40,20.9,2006.6,17,7,7,0,0,0,6,15157,193,33,19.3,1542
0,1,38,2,0,0,0,0,6.8,17694,216,52,21.6,1431.2,14,3,0,0,0,0,7,18378,236,52,23.6,1529.2
1,1,10,5,7,0,0,0,7.4,19003,260,44,26,1678.6,13,1,1,1,1,0,6.8,17873,247,61,24.7,1452.2
0,0,15,2,1,1,0,0,6.8,17111,211,47,21.1,1429.9,13,5,8,0,0,0,7,17898,228,40,22.8,1597.2
0,1,14,8,14,0,0,0,6.2,15396,203,28,20.3,1572.4,21,6,5,0,1,0,7,17529,198,51,19.8,1659
1,0,15,2,1,0,0,0,7.2,18224,234,60,23.4,1482.8,13,5,10,1,0,0,7.2,18314,230,65,23,1623
1,0,36,8,8,1,1,0,6.6,17550,186,44,18.6,1629.4,86,6,6,0,0,0,6.8,17843,193,58,19.3,1673.9
1,0,13,4,4,0,0,0,7,17783,230,59,23,1576.1,15,5,5,0,0,0,7.4,19026,247,54,24.7,1656.3
0,1,55,4,7,0,0,0,6.4,16719,192,42,19.2,1456.5,13,3,2,1,0,0,6.6,17136,199,58,19.9,1438.6
1,1,16,4,7,0,0,0,7,17395,223,59,22.3,1571.1,16,3,4,1,0,0,6.8,16689,225,40,22.5,1482.5
1,1,13,7,2,1,0,0,7.2,19219,246,49,24.6,1611.6,15,2,2,0,0,0,6.8,17014,203,51,20.3,1470.7
1,0,13,4,8,0,0,0,6.8,16283,183,52,18.3,1462.9,13,10,16,1,1,0,7,17801,210,40,21,1788.8
0,1,10,4,5,1,0,0,6.8,17914,219,52,21.9,1569.4,42,3,2,0,0,0,6.8,17677,210,48,21,1462
0,0,18,7,6,0,0,0,7.4,18750,232,52,23.2,1704.1,55,6,7,1,0,0,6.6,16672,211,38,21.1,1602.5
0,0,11,3,3,0,0,0,7,18118,214,60,21.4,1547.8,12,5,4,1,1,0,7.2,19251,244,62,24.4,1617.5
0,1,12,7,9,0,0,0,7,18267,229,28,22.9,1695.6,14,7,12,1,1,0,6.8,17119,187,55,18.7,1655.7
1,0,10,4,2,0,0,0,7.2,19562,252,81,25.2,1695.6,12,10,11,1,0,0,7,18096,236,44,23.6,1734.3
1,1,9,11,5,1,1,1,7,18959,242,52,24.2,1917.2,14,5,5,0,0,0,6.4,15726,197,52,19.7,1571.6
1,1,13,8,5,0,0,0,7.2,18700,213,48,21.3,1697.9,14,5,3,0,0,0,7,17709,200,46,20,1549.3
0,0,77,2,3,0,0,0,6.8,17653,211,66,21.1,1480.6,17,6,7,1,0,0,7,18893,247,44,24.7,1700
0,0,35,7,9,1,0,1,7,18223,205,60,20.5,1824.4,11,10,9,0,0,0,7,19212,210,52,21,1841.7
1,1,15,5,7,0,0,0,7,18031,256,60,25.6,1698.9,13,4,7,1,0,0,6.8,16966,206,51,20.6,1498.9
0,0,16,3,3,0,0,0,6.2,13851,183,28,18.3,1428.1,16,15,15,0,1,1,7.2,19335,231,80,23.1,2194.7
1,1,56,2,2,0,0,0,6.8,17028,230,47,23,1539.3,14,0,0,0,0,0,6.4,15667,215,60,21.5,1351.8
1,1,15,8,9,1,0,0,7.4,19295,249,51,24.9,1763.6,11,3,1,0,1,0,7,18135,232,56,23.2,1505.8
1,0,44,6,10,0,0,0,6.8,17594,213,56,21.3,1660,17,9,10,0,0,0,7,18826,203,33,20.3,1722.9
0,1,12,7,10,0,0,0,7,18326,228,32,22.8,1588.9,15,6,7,0,0,0,7,18309,225,44,22.5,1714.2
0,1,16,13,10,0,0,0,7,18537,204,44,20.4,1965.7,11,8,9,1,0,0,7.2,18960,202,64,20.2,1798.2
1,1,17,8,5,0,0,0,7,18454,231,45,23.1,1681.8,11,3,0,1,1,0,6.4,15648,196,51,19.6,1368
1,1,14,8,6,1,1,0,7.2,19432,246,48,24.6,1741.5,11,3,1,0,0,0,6.8,17930,212,64,21.2,1526.7
1,1,15,6,7,0,0,0,7.2,19275,246,54,24.6,1660.2,12,1,0,0,0,0,6.6,16977,214,41,21.4,1368.3
0,1,36,7,13,0,0,0,7,18481,184,47,18.4,1718.1,53,15,20,1,0,0,7.4,20090,191,34,19.1,1987.3
1,1,16,7,6,0,1,0,6.6,16905,202,32,20.2,1649.2,12,7,10,1,0,0,6.8,17200,220,56,22,1699.1
0,1,13,4,6,1,0,0,6.8,18121,236,60,23.6,1641,13,6,7,0,0,0,7,17477,201,58,20.1,1633.5
0,0,53,3,5,0,0,0,6.8,16831,209,40,20.9,1523.8,13,5,6,0,0,0,6.8,18329,226,63,22.6,1655.2
1,1,42,16,18,1,0,0,7.2,19487,200,47,20,2027.1,12,7,8,0,0,0,6.8,17568,235,34,23.5,1702.8
0,1,11,5,2,0,0,0,7,17632,228,48,22.8,1537.2,42,4,3,0,0,0,7.2,18364,237,56,23.7,1581.5
0,0,18,3,4,0,0,0,6.6,16710,222,36,22.2,1493,34,9,9,1,0,0,6.8,18078,212,36,21.2,1677.4
1,1,14,8,10,0,0,0,7.2,18989,236,52,23.6,1745,15,7,5,0,1,0,6.8,18351,220,48,22,1718
1,1,12,1,1,0,0,0,6.6,17296,254,53,25.4,1481.2,33,0,0,1,0,0,6.8,17607,214,60,21.4,1359.1
0,0,11,9,10,0,0,0,7.2,19074,241,40,24.1,1760.5,81,5,5,0,0,0,7,18296,219,59,21.9,1647.3
0,0,12,5,5,0,0,0,6.8,17341,234,46,23.4,1684.1,15,9,11,1,0,0,7,18065,199,52,19.9,1832.3
1,1,19,5,8,1,1,0,7,18143,249,52,24.9,1632.1,13,3,4,0,0,0,7,18251,218,47,21.8,1517
1,0,12,5,7,0,1,0,6.8,17716,230,53,23,1627,12,8,8,1,0,0,6.6,17008,206,42,20.6,1641.3
1,1,40,7,5,1,0,0,7,17461,191,54,19.1,1595.4,14,5,9,0,0,0,6.8,17835,234,41,23.4,1564.9
0,0,14,5,0,1,0,0,7,18027,247,44,24.7,1568.2,45,6,6,0,0,0,7,18805,206,51,20.6,1612
0,0,19,5,6,0,0,0,7,17466,215,59,21.5,1619,19,11,21,1,0,0,7.2,19247,236,60,23.6,1972.1
1,0,14,12,16,1,1,1,7,18020,213,40,21.3,1957.2,12,5,6,0,0,0,6.6,16851,193,40,19.3,1558.5
0,0,13,5,5,0,0,0,6.8,17859,236,48,23.6,1593,36,5,4,1,1,0,7.2,18821,225,52,22.5,1575.1
0,0,10,1,1,0,0,0,6.8,16211,215,43,21.5,1378.5,13,10,13,1,0,0,7.2,19301,260,54,26,1790.9
1,1,12,6,7,0,1,0,7.2,19309,247,57,24.7,1689.8,12,2,2,0,0,0,6.6,16174,212,49,21.2,1397.1
1,0,73,7,5,1,1,0,6.8,18853,229,64,22.9,1833.3,13,7,15,0,0,0,6.8,17275,181,56,18.1,1666.8
0,0,12,1,1,1,0,0,6.8,16754,220,56,22,1428.9,15,6,7,0,0,0,7.2,19706,223,67,22.3,1723.5
1,1,8,7,13,0,0,0,7,18045,208,63,20.8,1650.1,14,3,2,0,0,0,6.8,16897,258,42,25.8,1506.1
1,1,14,5,5,0,0,0,7.2,19643,250,52,25,1661.8,13,1,1,0,0,0,6.8,18192,243,52,24.3,1435.5
0,1,52,6,6,1,1,0,7.2,18637,261,50,26.1,1655.7,15,0,0,0,0,0,7,17934,233,56,23.3,1467.9
0,1,76,11,10,0,0,0,5.6,13699,158,28,15.8,1697.8,27,14,21,0,1,2,7,17202,203,34,20.3,2123.7
0,0,17,6,6,0,0,0,6.6,16338,221,36,22.1,1657.7,19,10,12,1,0,0,7,17810,169,72,16.9,1788.8
0,1,12,4,2,0,0,0,6.6,16463,195,44,19.5,1470.6,26,9,14,0,0,0,7,18422,250,48,25,1856.2
0,0,14,7,8,0,0,0,6.8,18170,217,52,21.7,1679.5,13,9,14,1,0,0,7.4,18986,247,51,24.7,1811.2
0,0,53,4,3,1,0,0,7,18195,242,56,24.2,1528.8,17,5,9,0,0,0,7,18515,226,60,22.6,1682.6
1,0,53,5,5,1,1,0,6.8,17019,194,48,19.4,1487.5,11,6,5,0,0,0,6.8,17621,217,44,21.7,1651.6
1,0,12,7,6,0,1,0,6.8,17932,184,35,18.4,1686.1,82,10,10,0,0,0,7.2,18186,195,48,19.5,1811.6
0,1,13,9,8,1,0,0,6.8,17077,203,34,20.3,1713.6,14,10,13,0,0,0,6.6,17170,189,64,18.9,1829
1,0,12,8,10,1,0,0,7.2,19108,242,52,24.2,1776.5,13,7,5,0,0,0,6.6,16586,170,40,17,1545.3
0,1,47,3,1,0,0,0,6.6,16626,200,52,20,1455.5,86,10,12,1,0,0,7.6,21196,251,68,25.1,1898.6
0,0,15,2,2,1,0,0,6.4,15872,203,55,20.3,1402,13,10,11,0,1,0,6.8,17774,229,48,22.9,1823.5
1,1,20,8,13,1,0,0,7.2,18579,228,52,22.8,1757.5,13,2,2,0,0,0,6.6,16664,211,50,21.1,1491.7
0,0,13,5,3,1,0,0,6.8,17610,227,56,22.7,1530.7,12,8,5,0,0,0,7.4,19792,249,56,24.9,1788.3
1,1,21,5,4,0,0,0,7.2,19355,245,53,24.5,1675.1,11,1,1,1,0,0,6.8,18077,189,66,18.9,1372.2
1,0,14,7,10,0,0,0,7,17500,218,40,21.8,1627.1,14,5,4,1,0,0,6.8,16654,208,46,20.8,1548.4
0,1,19,7,6,0,0,0,6.8,17929,209,55,20.9,1642,35,6,9,1,0,0,7.2,19394,236,68,23.6,1693.4
1,0,18,6,4,0,0,0,7,17682,180,49,18,1557,12,6,5,1,0,0,6.6,16759,227,36,22.7,1579.7
0,0,13,3,1,0,0,0,6.8,17612,218,48,21.8,1494.8,13,3,2,0,0,0,6.6,17487,204,52,20.4,1529.5
0,1,19,4,8,0,1,0,6.4,15683,220,37,22,1516.7,12,8,17,0,0,0,6.4,16951,198,44,19.8,1681.2
1,0,10,3,3,0,0,0,6.8,18175,250,49,25,1548.4,10,2,0,1,1,0,7.2,18884,209,88,20.9,1524.5
1,1,15,8,12,0,0,0,6.8,18232,221,50,22.1,1785.6,5,8,8,1,0,0,7.2,19187,221,50,22.1,1763
0,0,15,3,5,0,0,0,7,17485,212,68,21.2,1476.7,11,7,9,1,0,0,7.2,18971,225,59,22.5,1691.7
1,1,17,11,11,0,1,0,7,18239,217,43,21.7,1847.4,13,5,4,0,0,0,6.4,16722,219,51,21.9,1579.4
0,0,13,0,0,0,0,0,6.8,17942,243,64,24.3,1418.3,13,3,5,1,0,0,7,17608,206,48,20.6,1515.8
1,1,13,4,5,0,1,0,7.2,18396,242,59,24.2,1597.1,17,4,1,1,0,0,7.2,19010,242,64,24.2,1548.7
0,0,14,2,0,0,0,0,6.4,16192,210,56,21,1431.9,71,9,15,0,0,0,6.8,17815,193,37,19.3,1723.3
0,0,23,3,4,1,0,0,7,18093,260,54,26,1620.6,34,3,4,0,1,0,7.2,19278,242,80,24.2,1700.1
0,1,37,5,5,1,0,0,7.2,18000,213,59,21.3,1570.4,15,3,3,0,0,0,6.8,16637,209,52,20.9,1449.6
1,0,15,9,6,1,0,0,7,19154,218,62,21.8,1813.7,15,9,14,0,0,0,6.6,17558,197,61,19.7,1793.6
0,0,17,2,2,0,0,0,6.6,17675,239,47,23.9,1494.4,11,9,9,1,0,0,7,18950,252,46,25.2,1763.9
0,0,38,1,1,0,0,0,6,14988,187,28,18.7,1317.2,12,14,21,1,0,0,7.4,19924,222,63,22.2,2025.1
0,1,11,9,11,1,0,0,7.2,18844,220,52,22,1836.3,11,6,5,0,0,0,7,18486,215,56,21.5,1624.3
0,0,11,4,2,0,0,0,6.6,17118,228,49,22.8,1520,14,8,10,0,0,0,7,17659,224,49,22.4,1700.6
0,0,28,7,6,0,0,0,7,18632,218,48,21.8,1731.5,13,7,11,0,0,0,7,18114,221,46,22.1,1701.8
1,1,14,4,1,0,1,0,7.4,19168,259,60,25.9,1651.6,6,4,5,0,0,0,6.8,17313,229,44,22.9,1528.2
0,0,8,4,2,0,0,0,6.4,15841,170,45,17,1401,13,9,9,1,0,0,7,18771,207,62,20.7,1796.6
0,1,12,4,4,0,0,0,6.8,17701,205,52,20.5,1558,11,7,6,1,1,0,6.8,17819,229,54,22.9,1631.1
1,0,11,7,7,0,1,0,7.6,20617,238,80,23.8,1773.1,9,2,2,1,0,0,6.8,17438,236,46,23.6,1439.2
1,1,14,9,13,1,0,0,7.2,19737,261,52,26.1,1918.6,10,3,4,0,0,0,6.4,16310,199,48,19.9,1485.5
1,1,14,7,6,0,0,0,7,19138,252,40,25.2,1813.5,14,3,3,0,0,0,7,17778,212,72,21.2,1586
0,1,11,7,4,0,0,0,7,17802,204,56,20.4,1594.7,14,9,10,1,0,0,7.2,19819,188,64,18.8,1803.3
0,0,7,10,11,1,0,0,6.4,16014,168,35,16.8,1668.1,15,16,17,0,0,0,7.2,18470,219,49,21.9,2031.8
1,1,12,5,4,1,0,0,7.2,19451,232,62,23.2,1673.3,18,1,2,0,0,0,6.8,17144,207,63,20.7,1404.8
1,0,9,4,4,0,0,0,7,17625,220,44,22,1523.3,15,9,6,1,0,0,7,18483,210,40,21,1635.4
1,1,15,7,7,0,0,0,7.4,19320,247,56,24.7,1840.6,79,0,0,1,0,0,6.8,17265,196,70,19.6,1341.6
0,1,10,7,7,0,0,0,6.4,15855,201,51,20.1,1671.1,10,16,17,0,1,0,7.4,20146,201,49,20.1,2000
0,0,10,7,7,0,0,0,6.4,16567,175,40,17.5,1609.3,30,8,9,1,0,0,6.8,18614,238,48,23.8,1789.8
1,1,13,3,2,0,0,0,7.2,18747,252,42,25.2,1556.3,16,3,2,0,0,0,6.8,18318,229,62,22.9,1511.7
0,1,11,5,4,0,1,0,6.8,17698,203,60,20.3,1574.5,13,5,8,1,0,0,6.8,17337,220,52,22,1660.4
0,0,16,8,12,0,0,0,6.6,17066,185,44,18.5,1595.8,11,6,2,1,0,0,6.8,17250,208,48,20.8,1572.7
1,1,20,9,12,1,0,0,7,17203,195,45,19.5,1750.1,13,5,4,0,0,0,6.4,16147,166,36,16.6,1430.6
1,0,14,7,6,1,0,0,7.2,19458,240,64,24,1803.8,10,3,1,0,0,0,6.6,15977,195,48,19.5,1406.5
0,1,12,4,4,0,0,0,6.8,17776,248,57,24.8,1625.6,15,10,15,1,1,0,7.6,20285,221,58,22.1,1878.4
1,0,11,6,2,0,0,0,7,18101,239,46,23.9,1658.9,47,5,3,1,0,0,7.2,18520,216,67,21.6,1595.3
0,1,15,5,6,1,0,0,7,18398,223,44,22.3,1525.8,64,1,1,0,0,0,6.8,17526,225,59,22.5,1426.5
1,0,18,7,8,0,0,0,7,17470,223,44,22.3,1648.1,10,9,6,0,0,0,7,18534,220,31,22,1672.7
0,0,48,6,7,0,0,0,7,17268,195,68,19.5,1591.3,17,5,7,1,0,0,6.8,17905,232,48,23.2,1603.8
1,1,10,4,3,1,0,0,6.8,17887,257,52,25.7,1616.2,11,2,3,0,0,0,6.6,17168,215,48,21.5,1439.6
1,1,40,8,7,0,0,0,7,18035,214,36,21.4,1726.4,13,4,5,0,0,0,6.6,17160,186,51,18.6,1545.3
0,1,15,7,8,1,0,0,7,17519,241,40,24.1,1670,11,7,9,0,0,0,7,18839,224,48,22.4,1711.8
0,0,38,7,10,0,0,0,6.8,17367,197,47,19.7,1633.7,12,8,4,1,0,0,6.6,17086,192,43,19.2,1637.5
1,0,24,4,7,0,0,0,6.8,17533,208,47,20.8,1579,18,11,13,0,0,0,7,18717,234,44,23.4,1866.8
1,0,12,4,5,0,0,0,7,17837,217,55,21.7,1597,21,6,6,1,0,0,7.2,18490,221,52,22.1,1667.3
0,0,35,2,3,0,0,0,7.2,18353,213,52,21.3,1493.3,15,7,4,1,1,0,7,18707,220,60,22,1689
1,0,12,9,8,1,1,0,7.4,19784,241,52,24.1,1806,9,6,5,0,0,0,6.6,17541,206,48,20.6,1607.8
0,0,14,4,5,0,0,0,6.6,16524,208,35,20.8,1473.2,32,8,8,0,0,0,7,18640,227,44,22.7,1737.4
1,1,15,7,3,1,0,0,7,18545,242,56,24.2,1712.1,24,4,3,0,0,0,7,17820,194,47,19.4,1472.8
1,1,16,11,9,1,0,0,6.6,17351,229,38,22.9,1891.3,7,7,8,0,0,0,6.4,15769,170,45,17,1591.1
1,1,11,7,6,1,1,0,7.2,18352,196,56,19.6,1723.7,16,4,3,0,0,0,6.8,17503,241,45,24.1,1589.1
0,0,14,1,1,0,0,0,6.4,15753,195,52,19.5,1326.5,15,11,8,1,0,1,7.2,19329,248,44,24.8,1946.5
1,1,12,14,19,1,0,0,7.6,21002,237,73,23.7,2102,14,3,6,0,0,0,6.6,16511,193,40,19.3,1385.4
0,1,16,7,11,0,0,0,7,18039,210,44,21,1732,10,3,4,0,0,0,6.8,17580,234,49,23.4,1512.1
1,1,14,6,8,1,0,0,6.8,17198,199,45,19.9,1558.6,16,8,7,0,0,0,6.8,18499,210,41,21,1660.8
0,0,86,8,5,0,0,0,7.6,20217,218,54,21.8,1720.8,13,6,5,0,0,0,7.2,19477,209,56,20.9,1627.7
0,0,13,0,0,0,0,0,6.4,16226,194,60,19.4,1328.2,11,9,9,1,0,0,7.4,20201,226,52,22.6,1950.7
0,1,49,5,6,1,0,0,6.6,17008,222,41,22.2,1555.5,12,12,13,0,0,0,7.6,20345,227,56,22.7,1919.3
1,0,24,4,2,0,1,0,7.2,19831,255,68,25.5,1700.8,10,5,12,1,0,0,6.4,15808,182,52,18.2,1510.5
0,1,15,6,7,0,1,0,6.8,17391,191,48,19.1,1605,95,7,10,0,0,0,6.8,18447,235,36,23.5,1656.3
0,1,9,8,6,0,1,0,7,18264,203,48,20.3,1683,29,8,9,1,0,0,7,17081,180,56,18,1657.3
1,1,10,6,5,0,0,0,6.8,17433,209,39,20.9,1637,14,8,12,1,0,0,7.2,18522,195,66,19.5,1700.3
0,0,11,3,3,0,0,0,6.6,16367,183,66,18.3,1485.1,14,9,9,0,0,0,7.4,20096,207,46,20.7,1800.2
0,1,11,4,3,0,0,0,6.8,17018,215,31,21.5,1532.5,14,8,16,1,0,0,7.2,18590,220,52,22,1725.6
1,1,12,9,12,0,0,0,7.4,19948,248,65,24.8,1838.5,13,8,8,1,1,0,7,18655,240,56,24,1777.8
0,0,12,2,0,0,0,0,6.4,16376,203,43,20.3,1407.4,13,7,4,0,1,0,7.2,19390,266,44,26.6,1758.4
0,1,15,5,2,1,0,0,7.2,18568,225,62,22.5,1629.9,13,5,3,0,0,0,7,18693,202,57,20.2,1523.6
0,0,16,7,14,1,0,0,6.8,17295,238,48,23.8,1664.4,16,6,11,0,0,0,6.8,17620,229,44,22.9,1658.4
0,1,13,6,8,1,1,0,6.8,17893,215,46,21.5,1699.7,12,5,6,0,0,0,6.8,18294,220,58,22,1635.8
0,1,13,3,1,0,0,0,7,18355,220,55,22,1536,15,2,2,0,0,0,6.8,18316,206,52,20.6,1440
1,1,10,7,6,1,0,0,7,18486,230,36,23,1714.1,33,1,0,0,1,0,6.8,17156,218,48,21.8,1380.9
1,0,15,7,8,0,1,0,7.2,19474,233,55,23.3,1788.2,10,6,5,0,0,0,6.8,17599,218,32,21.8,1519.3
0,0,29,11,10,1,0,0,7.2,19368,190,65,19,1834.2,42,9,10,0,0,0,7,17954,164,48,16.4,1837.2
0,1,13,4,8,0,0,0,7,18342,197,39,19.7,1525.1,10,6,5,1,1,0,7.4,20573,238,80,23.8,1759.4
1,1,14,8,5,0,0,0,7,18557,251,40,25.1,1769.3,14,6,7,0,0,0,6.4,16326,176,52,17.6,1519.2
0,0,10,4,4,0,0,0,6.8,17267,219,52,21.9,1538.5,12,8,14,1,0,0,7,17602,226,40,22.6,1749.4
1,1,50,7,7,0,0,0,7.4,19400,239,54,23.9,1754.9,9,5,6,0,0,0,6.6,18047,192,50,19.2,1496.1
0,0,11,5,6,0,0,0,6.6,16861,219,40,21.9,1514.8,14,10,14,1,1,0,7.4,20117,220,60,22,1923.3
0,1,12,11,6,1,1,0,7,18661,174,64,17.4,1755.8,33,11,11,0,0,0,7.4,19040,188,44,18.8,1792.7
0,1,19,6,9,1,0,0,7,18073,242,48,24.2,1698.9,35,3,2,0,0,0,7,17941,239,60,23.9,1563
1,0,15,11,9,0,0,0,7.4,19353,244,40,24.4,1878.6,12,5,5,0,0,0,6.4,16057,187,56,18.7,1522.7
0,0,11,4,2,0,0,0,6.8,17740,194,69,19.4,1518.8,13,7,5,0,1,0,7.2,19731,213,67,21.3,1645.7
1,0,10,4,7,0,0,0,6.8,18045,199,72,19.9,1552,13,7,8,0,0,0,7,18336,255,48,25.5,1771.5
1,1,46,13,22,1,0,0,7.6,21016,226,56,22.6,2087.6,13,6,6,0,1,0,6.8,17296,212,51,21.2,1588.8
1,0,12,6,5,0,0,0,7.2,18997,268,52,26.8,1705.9,79,2,2,0,0,0,6.6,16178,209,38,20.9,1434.5
0,1,17,7,6,0,0,0,6.8,17857,206,51,20.6,1676,15,6,6,1,0,0,7.2,18921,231,68,23.1,1781.2
0,0,13,3,2,0,0,0,6.6,17265,203,45,20.3,1466,11,9,5,1,0,0,7.2,19408,234,52,23.4,1791.1
0,1,36,6,5,0,1,0,7,17367,202,33,20.2,1551,12,5,6,1,0,0,6.6,16817,202,51,20.2,1577.4
0,0,15,9,9,0,1,0,6.4,15328,159,26,15.9,1689.7,15,14,19,1,0,0,6.8,16719,185,39,18.5,1908.8
0,0,11,8,12,0,0,0,7,18373,227,40,22.7,1686.1,10,2,3,0,0,0,7,17809,230,52,23,1556.4
1,1,16,11,9,1,0,0,7.2,19242,218,42,21.8,1844.5,16,6,5,0,0,0,6.6,17190,205,40,20.5,1575.4
0,0,12,4,2,0,0,0,6.6,18203,221,58,22.1,1577.7,18,10,12,1,0,0,7.4,19659,219,65,21.9,1849
0,0,24,7,7,0,0,0,7.2,19460,224,66,22.4,1828.4,15,3,2,1,0,0,7,17183,211,66,21.1,1553.6
0,1,13,10,9,0,0,0,6.8,17725,192,38,19.2,1704.7,13,8,8,0,0,0,7,17696,207,44,20.7,1758.4
1,1,14,5,4,0,1,1,7.6,20053,229,60,22.9,1760.6,14,0,0,0,0,0,6.6,16768,220,52,22,1357.9
0,1,7,7,10,0,0,0,7,17850,216,55,21.6,1744.7,18,9,13,0,0,0,6.6,16234,194,36,19.4,1674.2
0,0,63,1,0,1,0,0,6.8,16947,210,63,21,1378.9,14,7,12,0,0,0,7.4,19801,252,52,25.2,1782.7
0,0,17,11,16,0,0,0,7.2,18792,192,44,19.2,1855.7,15,9,7,1,0,0,7,18314,213,48,21.3,1803.3
0,0,12,4,5,0,0,0,6.8,17520,246,36,24.6,1556.8,35,3,6,0,0,0,6.8,18251,211,56,21.1,1552.8
0,1,15,10,9,0,0,0,7.2,18807,220,30,22,1732.7,77,5,6,1,0,0,7.2,18787,210,63,21,1603.6
0,0,11,6,9,1,0,0,7,17501,206,36,20.6,1611,9,5,5,0,0,0,6.8,17582,217,59,21.7,1603.8
1,0,17,10,10,0,0,0,6.8,16955,200,37,20,1820.9,7,9,16,0,0,0,6.2,16515,198,53,19.8,1692.2
1,1,12,5,5,0,1,0,6.8,17244,207,60,20.7,1602.3,10,6,7,1,0,0,7,18162,173,50,17.3,1472.4
1,0,14,8,6,1,0,0,7.2,19338,231,44,23.1,1768.5,14,7,4,0,0,0,7,18188,226,48,22.6,1646.7
1,0,83,4,3,1,0,0,6.8,17318,213,49,21.3,1480.3,15,5,10,0,0,0,7,16992,238,33,23.8,1618.3
0,0,12,6,12,0,0,0,6.4,16252,195,44,19.5,1565.6,15,7,8,1,0,0,6.6,16803,202,44,20.2,1693.1
1,1,15,12,6,1,0,0,7.4,20112,258,63,25.8,1915.4,11,3,2,0,1,0,6,14110,179,32,17.9,1349
1,0,16,9,11,1,0,0,7.2,18777,222,44,22.2,1748.3,14,3,3,0,0,0,6.8,17079,231,51,23.1,1529.7
0,1,9,1,1,0,0,0,6.6,17033,217,69,21.7,1459.8,11,6,9,1,0,0,7.2,19607,227,68,22.7,1688.4
0,1,17,6,8,1,0,0,7.2,17857,205,62,20.5,1608.8,15,7,7,0,1,0,7,18074,202,62,20.2,1685.7
1,1,17,4,3,0,0,0,7,17970,241,42,24.1,1581.2,8,4,4,1,0,0,6.8,17842,198,67,19.8,1516.2
1,1,15,5,5,1,1,0,7.2,19449,240,52,24,1603,51,3,4,0,0,0,7,18701,218,52,21.8,1506
0,1,141,4,6,1,0,0,7.2,18200,230,42,23,1578.7,10,7,11,0,0,0,7.4,20004,225,66,22.5,1764.3
1,1,36,10,10,1,0,0,7.2,18803,177,59,17.7,1787,59,4,4,0,0,0,6.8,16934,225,52,22.5,1599.8
1,0,21,12,17,0,0,0,6.8,17882,205,31,20.5,1787.5,12,6,3,0,0,0,6.4,16409,190,57,19,1599.5
1,1,28,6,8,0,0,0,7,18018,196,60,19.6,1652.3,12,2,1,0,0,0,6.4,17317,239,51,23.9,1487.1
1,1,15,5,4,1,0,0,7.2,18710,234,60,23.4,1618,16,6,6,0,0,0,7,19117,245,55,24.5,1752.8
0,1,12,7,6,1,0,0,6.8,17864,205,62,20.5,1744.8,38,10,11,0,0,0,6.8,17501,181,50,18.1,1755
0,0,12,4,3,0,0,0,6.6,15935,210,39,21,1449.3,15,11,14,1,0,0,7,18784,226,36,22.6,1862.3
1,0,13,9,6,0,1,0,6.8,17661,217,42,21.7,1780.7,12,7,6,1,0,0,6.6,16388,192,60,19.2,1642.4
